$IAG
            IAG        Japan  ChinaSouth    ChinaEast       Latam      Delta      United     American   Lufthansa AirFranceKLM
[19,] 0.04341576 0.0068593335 0.0084364990 3.401558e-03 0.05660503 0.3437779 0.07015474 0.4543140 5.142530e-03 7.892695e-03
[20,] 0.04342432 0.0068662214 0.0084940146 3.402258e-03 0.05659977 0.3437454 0.07014814 0.4542769 5.150940e-03 7.892069e-03
[21,] 0.04342540 0.0068678053 0.0085623760 3.411789e-03 0.05659299 0.3437092 0.07014011 0.4542341 5.163912e-03 7.892354e-03
[22,] 0.04342473 0.0068697983 0.0085635006 3.411983e-03 0.05659431 0.3437065 0.07014487 0.4542267 5.164930e-03 7.892714e-03
[23,] 0.04342451 0.0068694687 0.0085686715 3.422330e-03 0.05659160 0.3437079 0.07014548 0.4542067 5.170999e-03 7.892335e-03
[24,] 0.04342384 0.0068693552 0.0085685298 3.424328e-03 0.05659068 0.3437058 0.07015010 0.4541992 5.173826e-03 7.894378e-03
[25,] 0.04342333 0.0068694912 0.0085686609 3.427283e-03 0.05658974 0.3437101 0.07014960 0.4541933 5.174115e-03 7.894405e-03
[26,] 0.04342235 0.0068693401 0.0085725944 3.430449e-03 0.05658846 0.3437049 0.07015756 0.4541832 5.176386e-03 7.894774e-03
[27,] 0.04342285 0.0068693260 0.0085762432 3.431822e-03 0.05658785 0.3437049 0.07015692 0.4541781 5.177054e-03 7.894969e-03
[28,] 0.04342251 0.0068695139 0.0085763032 3.432250e-03 0.05658742 0.3437043 0.07015860 0.4541744 5.179699e-03 7.894996e-03
[29,] 0.04342282 0.0068696334 0.0085770411 3.432302e-03 0.05658728 0.3437041 0.07015847 0.4541737 5.179686e-03 7.894985e-03
[30,] 0.04342264 0.0068698514 0.0085799948 3.432488e-03 0.05658700 0.3437028 0.07015878 0.4541715 5.179789e-03 7.895173e-03
[31,] 0.04342267 0.0068698516 0.0085806074 3.432489e-03 0.05658694 0.3437025 0.07015877 0.4541711 5.179840e-03 7.895264e-03
[32,] 0.04342236 0.0068700253 0.0085874429 3.432469e-03 0.05658651 0.3437000 0.07015824 0.4541677 5.179850e-03 7.895366e-03
[33,] 0.04342235 0.0068700192 0.0085882141 3.432492e-03 0.05658643 0.3436996 0.07015816 0.4541673 5.180026e-03 7.895374e-03
[34,] 0.04342223 0.0068700874 0.0085906816 3.432482e-03 0.05658628 0.3436986 0.07015807 0.4541659 5.180219e-03 7.895465e-03
[35,] 0.04342225 0.0068700786 0.0085921521 3.432486e-03 0.05658619 0.3436980 0.07015794 0.4541651 5.180298e-03 7.895511e-03
[36,] 0.04342217 0.0068700682 0.0085934664 3.432491e-03 0.05658610 0.3436975 0.07015789 0.4541643 5.180403e-03 7.895593e-03
[37,] 0.04342220 0.0068700723 0.0085937077 3.432491e-03 0.05658607 0.3436973 0.07015789 0.4541641 5.180560e-03 7.895601e-03
[38,] 0.04342219 0.0068700734 0.0085939490 3.432498e-03 0.05658607 0.3436972 0.07015787 0.4541639 5.180566e-03 7.895639e-03
[39,] 0.04342218 0.0068700715 0.0085941953 3.432529e-03 0.05658604 0.3436971 0.07015793 0.4541637 5.180621e-03 7.895636e-03
[40,] 0.04342217 0.0068700732 0.0085942361 3.432532e-03 0.05658603 0.3436971 0.07015792 0.4541637 5.180620e-03 7.895647e-03
[41,] 0.04342216 0.0068700716 0.0085943537 3.432554e-03 0.05658602 0.3436970 0.07015796 0.4541635 5.180677e-03 7.895649e-03
[42,] 0.04342216 0.0068700719 0.0085943629 3.432556e-03 0.05658601 0.3436970 0.07015798 0.4541635 5.180679e-03 7.895655e-03
[43,] 0.04342215 0.0068700711 0.0085943921 3.432574e-03 0.05658601 0.3436970 0.07015800 0.4541635 5.180683e-03 7.895654e-03
[44,] 0.04342215 0.0068700708 0.0085944041 3.432574e-03 0.05658601 0.3436970 0.07015801 0.4541635 5.180701e-03 7.895655e-03
[45,] 0.04342215 0.0068700717 0.0085944055 3.432580e-03 0.05658600 0.3436970 0.07015801 0.4541634 5.180702e-03 7.895654e-03
[46,] 0.04342215 0.0068700718 0.0085944054 3.432580e-03 0.05658600 0.3436970 0.07015801 0.4541634 5.180703e-03 7.895654e-03
[47,] 0.04342215 0.0068700728 0.0085944058 3.432583e-03 0.05658600 0.3436970 0.07015801 0.4541634 5.180703e-03 7.895655e-03
[48,] 0.04342215 0.0068700727 0.0085944156 3.432584e-03 0.05658600 0.3436970 0.07015801 0.4541634 5.180704e-03 7.895655e-03
[49,] 0.04342215 0.0068700730 0.0085944173 3.432584e-03 0.05658600 0.3436970 0.07015801 0.4541634 5.180704e-03 7.895655e-03
[50,] 0.04342215 0.0068700731 0.0085944268 3.432584e-03 0.05658600 0.3436970 0.07015801 0.4541634 5.180704e-03 7.895656e-03

$Lufthansa
               IAG        Japan   ChinaSouth    ChinaEast        Latam        Delta      United    American Lufthansa AirFranceKLM
 [1,] 0.0002259491 1.514505e-06 0.0003444923 3.942954e-05 2.041058e-06 1.684504e-07 0.003450378 0.001712854 0.9942232 0.000000e+00
 [2,] 0.0004135413 4.285040e-04 0.0003440046 8.109584e-05 1.064094e-04 5.432729e-04 0.004240089 0.001808699 0.9920275 6.915065e-06
 [3,] 0.0005170369 4.739497e-04 0.0011815515 3.328075e-04 1.081938e-04 2.274809e-03 0.011552946 0.004474583 0.9788750 2.090922e-04
 [4,] 0.0014943993 4.714090e-04 0.0011998442 1.124450e-03 3.628123e-04 2.260907e-03 0.014416056 0.006764806 0.9714900 4.152908e-04
 [5,] 0.0022345564 1.490263e-03 0.0031316307 1.117421e-03 1.088437e-03 2.394380e-03 0.014405948 0.006723618 0.9669334 4.803852e-04
 [6,] 0.0022514935 2.643659e-03 0.0032218086 1.117466e-03 1.513714e-03 2.588433e-03 0.014356047 0.006930616 0.9638303 1.546449e-03
 [7,] 0.0041259005 5.147538e-03 0.0035845417 1.407783e-03 1.555820e-03 2.793226e-03 0.016224238 0.006919102 0.9545513 3.690588e-03
 [8,] 0.0046994393 5.172123e-03 0.0063227904 1.407503e-03 1.873189e-03 3.216270e-03 0.022289229 0.007068547 0.9438793 4.071645e-03
 [9,] 0.0132639417 5.126199e-03 0.0063154304 1.470775e-03 2.376803e-03 4.626623e-03 0.022305023 0.007855159 0.9321934 4.466672e-03
[10,] 0.0142093066 5.442155e-03 0.0063303029 1.459201e-03 3.018529e-03 6.988888e-03 0.024118641 0.008691938 0.9248931 4.847958e-03
[11,] 0.0143156654 5.468220e-03 0.0065841436 1.468646e-03 3.059644e-03 7.092470e-03 0.024124732 0.008742945 0.9242368 4.906735e-03
[12,] 0.0143006357 5.462741e-03 0.0072583128 1.477977e-03 3.063428e-03 7.085194e-03 0.024107625 0.008956727 0.9233466 4.940746e-03
[13,] 0.0142988722 5.458960e-03 0.0078567072 1.577020e-03 3.061782e-03 7.082963e-03 0.024092633 0.008976198 0.9226170 4.977823e-03
[14,] 0.0142945022 5.458020e-03 0.0078542353 1.580186e-03 3.071757e-03 7.139361e-03 0.024223101 0.008976317 0.9223538 5.048746e-03
[15,] 0.0142885604 5.455289e-03 0.0080872704 1.582251e-03 3.072617e-03 7.191341e-03 0.024384358 0.008989770 0.9218834 5.065097e-03
[16,] 0.0142953716 5.478977e-03 0.0083995545 1.581628e-03 3.074742e-03 7.229521e-03 0.024425806 0.008986019 0.9214423 5.086039e-03
[17,] 0.0142940325 5.481330e-03 0.0083991663 1.581495e-03 3.105359e-03 7.233912e-03 0.024423822 0.008988103 0.9213875 5.105239e-03
[18,] 0.0142998539 5.505362e-03 0.0084760969 1.582118e-03 3.109250e-03 7.248228e-03 0.024442678 0.008986396 0.9212454 5.104656e-03
[19,] 0.0143014289 5.513420e-03 0.0084837401 1.582448e-03 3.109041e-03 7.247727e-03 0.024450163 0.008998805 0.9212089 5.104353e-03
[20,] 0.0143030109 5.514294e-03 0.0084962670 1.582702e-03 3.110706e-03 7.250754e-03 0.024450468 0.009006350 0.9211812 5.104252e-03
[21,] 0.0143020896 5.513864e-03 0.0085483643 1.584792e-03 3.110517e-03 7.256317e-03 0.024459432 0.009011091 0.9211097 5.103871e-03
[22,] 0.0143047049 5.513003e-03 0.0087144765 1.585228e-03 3.110092e-03 7.258996e-03 0.024458486 0.009015235 0.9209365 5.103291e-03
[23,] 0.0143085816 5.512930e-03 0.0087297607 1.585461e-03 3.110310e-03 7.259158e-03 0.024458382 0.009015794 0.9209161 5.103529e-03
[24,] 0.0143137274 5.512853e-03 0.0087309173 1.585435e-03 3.111992e-03 7.259791e-03 0.024460667 0.009016954 0.9209033 5.104377e-03
[25,] 0.0143168783 5.512770e-03 0.0087307527 1.585443e-03 3.111942e-03 7.262013e-03 0.024464246 0.009019054 0.9208914 5.105468e-03
[26,] 0.0143173891 5.512866e-03 0.0087308813 1.585435e-03 3.112485e-03 7.264071e-03 0.024465000 0.009019273 0.9208871 5.105459e-03
[27,] 0.0143173461 5.513039e-03 0.0087338244 1.586250e-03 3.112470e-03 7.264073e-03 0.024466534 0.009019718 0.9208813 5.105432e-03
[28,] 0.0143172826 5.513120e-03 0.0087368853 1.586483e-03 3.112532e-03 7.264073e-03 0.024466999 0.009019679 0.9208774 5.105563e-03
[29,] 0.0143174362 5.513124e-03 0.0087385654 1.586626e-03 3.112808e-03 7.264048e-03 0.024467380 0.009019733 0.9208747 5.105547e-03
[30,] 0.0143179714 5.513107e-03 0.0087404027 1.586759e-03 3.113153e-03 7.264170e-03 0.024467475 0.009019723 0.9208716 5.105639e-03
[31,] 0.0143181162 5.513123e-03 0.0087406475 1.586901e-03 3.113235e-03 7.264207e-03 0.024467845 0.009020168 0.9208701 5.105654e-03
[32,] 0.0143181604 5.513118e-03 0.0087406994 1.586922e-03 3.113254e-03 7.264386e-03 0.024468130 0.009020281 0.9208694 5.105666e-03
[33,] 0.0143181641 5.513184e-03 0.0087406964 1.586923e-03 3.113266e-03 7.264476e-03 0.024468179 0.009020363 0.9208691 5.105676e-03
[34,] 0.0143181652 5.513215e-03 0.0087407126 1.586940e-03 3.113286e-03 7.264516e-03 0.024468194 0.009020361 0.9208689 5.105723e-03
[35,] 0.0143181671 5.513224e-03 0.0087408433 1.586945e-03 3.113286e-03 7.264516e-03 0.024468211 0.009020368 0.9208687 5.105735e-03
[36,] 0.0143181523 5.513223e-03 0.0087418712 1.586945e-03 3.113295e-03 7.264509e-03 0.024468192 0.009020387 0.9208677 5.105731e-03
[37,] 0.0143181547 5.513228e-03 0.0087421525 1.586950e-03 3.113294e-03 7.264506e-03 0.024468192 0.009020407 0.9208674 5.105731e-03
[38,] 0.0143181641 5.513227e-03 0.0087422214 1.586957e-03 3.113294e-03 7.264505e-03 0.024468216 0.009020414 0.9208673 5.105731e-03
[39,] 0.0143181654 5.513226e-03 0.0087423889 1.586959e-03 3.113294e-03 7.264504e-03 0.024468247 0.009020448 0.9208670 5.105732e-03
[40,] 0.0143181649 5.513227e-03 0.0087425972 1.586958e-03 3.113293e-03 7.264508e-03 0.024468247 0.009020465 0.9208668 5.105731e-03
[41,] 0.0143181644 5.513229e-03 0.0087426495 1.586959e-03 3.113294e-03 7.264508e-03 0.024468246 0.009020471 0.9208667 5.105733e-03
[42,] 0.0143181705 5.513231e-03 0.0087426778 1.586959e-03 3.113294e-03 7.264509e-03 0.024468246 0.009020472 0.9208667 5.105733e-03
[43,] 0.0143181765 5.513231e-03 0.0087427174 1.586962e-03 3.113294e-03 7.264512e-03 0.024468245 0.009020476 0.9208667 5.105733e-03
[44,] 0.0143181789 5.513231e-03 0.0087427196 1.586962e-03 3.113294e-03 7.264513e-03 0.024468247 0.009020480 0.9208666 5.105733e-03
[45,] 0.0143181806 5.513232e-03 0.0087427340 1.586962e-03 3.113294e-03 7.264513e-03 0.024468252 0.009020485 0.9208666 5.105734e-03
[46,] 0.0143181810 5.513232e-03 0.0087427592 1.586964e-03 3.113294e-03 7.264513e-03 0.024468258 0.009020485 0.9208666 5.105734e-03
[47,] 0.0143181809 5.513233e-03 0.0087427738 1.586965e-03 3.113294e-03 7.264513e-03 0.024468260 0.009020485 0.9208666 5.105734e-03
[48,] 0.0143181814 5.513233e-03 0.0087427756 1.586965e-03 3.113294e-03 7.264514e-03 0.024468260 0.009020485 0.9208666 5.105734e-03
[49,] 0.0143181826 5.513233e-03 0.0087427756 1.586965e-03 3.113295e-03 7.264514e-03 0.024468260 0.009020486 0.9208666 5.105734e-03
[50,] 0.0143181832 5.513233e-03 0.0087427762 1.586965e-03 3.113295e-03 7.264515e-03 0.024468261 0.009020487 0.9208666 5.105734e-03

$AirFranceKLM
               IAG        Japan   ChinaSouth    ChinaEast        Latam        Delta       United    American  Lufthansa AirFranceKLM
 [1,] 0.0002438062 0.0008171003 0.0004237298 4.560418e-05 1.865926e-05 0.0002985609 5.045986e-07 0.001693266 0.03196734    0.9644914
 [2,] 0.0003042919 0.0014903465 0.0007919951 2.762895e-03 3.256086e-05 0.0003025943 1.402752e-04 0.002181461 0.06191767    0.9300759
 [3,] 0.0003001647 0.0020631148 0.0013733030 2.746550e-03 3.171239e-05 0.0012830624 3.399443e-04 0.003807551 0.08198601    0.9060686
 [4,] 0.0006339859 0.0024240545 0.0013694310 7.620904e-03 4.915297e-04 0.0012715137 6.100655e-04 0.004937134 0.08105186    0.8995895
 [5,] 0.0007759288 0.0034279433 0.0020472195 7.811366e-03 5.251204e-03 0.0020988772 7.338235e-04 0.006109922 0.08044413    0.8912996
 [6,] 0.0021309635 0.0035204480 0.0021708820 7.910641e-03 5.382289e-03 0.0024901432 2.781504e-03 0.007894205 0.07999857    0.8857204
 [7,] 0.0025376517 0.0051450670 0.0026133109 7.914253e-03 5.571543e-03 0.0028944156 3.710102e-03 0.007868647 0.08014058    0.8816044
 [8,] 0.0026244074 0.0051103515 0.0053959800 7.888044e-03 5.649450e-03 0.0047891782 4.181023e-03 0.009771862 0.07956782    0.8750219
 [9,] 0.0039146030 0.0057310416 0.0055959474 8.324576e-03 5.967699e-03 0.0047800202 4.278064e-03 0.009843989 0.07931250    0.8722516
[10,] 0.0052159349 0.0057117243 0.0056258706 8.300960e-03 6.712030e-03 0.0053542991 4.662134e-03 0.009960261 0.07929891    0.8691579
[11,] 0.0056120393 0.0056985430 0.0071590470 8.287056e-03 6.734194e-03 0.0053704974 4.888626e-03 0.009956511 0.07917799    0.8671155
[12,] 0.0056961656 0.0057139403 0.0074605899 8.293790e-03 6.808705e-03 0.0053817509 4.941072e-03 0.010093199 0.07919697    0.8664138
[13,] 0.0056999081 0.0056926795 0.0108797564 8.292237e-03 6.786397e-03 0.0055356022 4.923081e-03 0.010059306 0.07895114    0.8631799
[14,] 0.0057001254 0.0056960112 0.0109109804 8.313672e-03 6.800870e-03 0.0055685212 4.936681e-03 0.010058023 0.07894191    0.8630732
[15,] 0.0057065130 0.0057016454 0.0110758118 8.315792e-03 6.799717e-03 0.0055774056 4.935680e-03 0.010056539 0.07892885    0.8629020
[16,] 0.0057503205 0.0057031952 0.0110897543 8.313686e-03 6.836191e-03 0.0056422538 4.936406e-03 0.010053956 0.07890892    0.8627653
[17,] 0.0057530941 0.0057074833 0.0110914666 8.316430e-03 6.839439e-03 0.0056859320 4.998351e-03 0.010052218 0.07897637    0.8625792
[18,] 0.0057627576 0.0057073577 0.0113444324 8.335953e-03 6.840738e-03 0.0056878897 4.996692e-03 0.010063833 0.07898983    0.8622705
[19,] 0.0057704097 0.0057088333 0.0113451364 8.336280e-03 6.840171e-03 0.0057337902 4.996406e-03 0.010081832 0.07898668    0.8622005
[20,] 0.0057703358 0.0057084468 0.0113503533 8.336684e-03 6.843690e-03 0.0057338475 4.998501e-03 0.010095442 0.07900526    0.8621574
[21,] 0.0057710947 0.0057099369 0.0113503316 8.339810e-03 6.845510e-03 0.0057520623 5.000719e-03 0.010095745 0.07900297    0.8621318
[22,] 0.0057706179 0.0057095862 0.0113930338 8.345532e-03 6.845002e-03 0.0057613094 5.014500e-03 0.010098928 0.07900368    0.8620578
[23,] 0.0057704609 0.0057109152 0.0114075069 8.346269e-03 6.844893e-03 0.0057621435 5.014821e-03 0.010100717 0.07900688    0.8620354
[24,] 0.0057709912 0.0057108900 0.0114075475 8.346281e-03 6.845110e-03 0.0057634187 5.015168e-03 0.010102179 0.07900926    0.8620292
[25,] 0.0057734989 0.0057108839 0.0114077241 8.346476e-03 6.846055e-03 0.0057641057 5.020987e-03 0.010103012 0.07900839    0.8620189
[26,] 0.0057736771 0.0057110987 0.0114078032 8.346983e-03 6.846367e-03 0.0057665431 5.020974e-03 0.010104702 0.07900867    0.8620132
[27,] 0.0057735824 0.0057109611 0.0114279063 8.346915e-03 6.846230e-03 0.0057690837 5.021090e-03 0.010104708 0.07900739    0.8619921
[28,] 0.0057735790 0.0057118589 0.0114283106 8.346942e-03 6.846215e-03 0.0057693497 5.021086e-03 0.010104819 0.07900756    0.8619903
[29,] 0.0057735979 0.0057118516 0.0114283908 8.347053e-03 6.846226e-03 0.0057693474 5.021516e-03 0.010105050 0.07900751    0.8619895
[30,] 0.0057737584 0.0057118700 0.0114312506 8.347014e-03 6.846201e-03 0.0057693732 5.022425e-03 0.010105015 0.07900768    0.8619854
[31,] 0.0057737339 0.0057118840 0.0114352345 8.347108e-03 6.846344e-03 0.0057697383 5.022513e-03 0.010104975 0.07900730    0.8619812
[32,] 0.0057737276 0.0057118841 0.0114361705 8.347097e-03 6.846335e-03 0.0057698927 5.022543e-03 0.010104962 0.07900736    0.8619800
[33,] 0.0057737661 0.0057119527 0.0114364557 8.347092e-03 6.846342e-03 0.0057700350 5.022581e-03 0.010104984 0.07900733    0.8619795
[34,] 0.0057737696 0.0057119541 0.0114364528 8.347165e-03 6.846341e-03 0.0057700372 5.022639e-03 0.010105132 0.07900732    0.8619792
[35,] 0.0057737676 0.0057119791 0.0114366349 8.347162e-03 6.846351e-03 0.0057700419 5.022668e-03 0.010105128 0.07900739    0.8619789
[36,] 0.0057737666 0.0057119868 0.0114366327 8.347199e-03 6.846350e-03 0.0057701103 5.022724e-03 0.010105139 0.07900738    0.8619787
[37,] 0.0057737648 0.0057119849 0.0114368813 8.347199e-03 6.846353e-03 0.0057701111 5.022738e-03 0.010105155 0.07900737    0.8619784
[38,] 0.0057737648 0.0057119843 0.0114369254 8.347203e-03 6.846353e-03 0.0057701268 5.022754e-03 0.010105154 0.07900738    0.8619784
[39,] 0.0057737654 0.0057119837 0.0114369632 8.347227e-03 6.846356e-03 0.0057701466 5.022805e-03 0.010105153 0.07900737    0.8619782
[40,] 0.0057737706 0.0057119823 0.0114370517 8.347226e-03 6.846354e-03 0.0057701461 5.022810e-03 0.010105177 0.07900744    0.8619780
[41,] 0.0057737718 0.0057119842 0.0114370521 8.347225e-03 6.846354e-03 0.0057701580 5.022811e-03 0.010105177 0.07900744    0.8619780
[42,] 0.0057737743 0.0057119899 0.0114370527 8.347225e-03 6.846355e-03 0.0057701579 5.022812e-03 0.010105189 0.07900744    0.8619780
[43,] 0.0057737749 0.0057119898 0.0114370773 8.347226e-03 6.846356e-03 0.0057701587 5.022812e-03 0.010105190 0.07900744    0.8619780
[44,] 0.0057737756 0.0057119897 0.0114370814 8.347227e-03 6.846356e-03 0.0057701652 5.022817e-03 0.010105190 0.07900743    0.8619780
[45,] 0.0057737755 0.0057119895 0.0114371105 8.347227e-03 6.846356e-03 0.0057701651 5.022817e-03 0.010105189 0.07900743    0.8619779
[46,] 0.0057737755 0.0057119909 0.0114371104 8.347228e-03 6.846356e-03 0.0057701670 5.022817e-03 0.010105189 0.07900743    0.8619779
[47,] 0.0057737759 0.0057119915 0.0114371111 8.347228e-03 6.846356e-03 0.0057701673 5.022821e-03 0.010105189 0.07900743    0.8619779
[48,] 0.0057737762 0.0057119915 0.0114371213 8.347228e-03 6.846356e-03 0.0057701676 5.022821e-03 0.010105190 0.07900743    0.8619779
[49,] 0.0057737762 0.0057119915 0.0114371221 8.347228e-03 6.846356e-03 0.0057701694 5.022821e-03 0.010105189 0.07900743    0.8619779
[50,] 0.0057737762 0.0057119916 0.0114371221 8.347228e-03 6.846356e-03 0.0057701696 5.022821e-03 0.010105190 0.07900743    0.8619779

